utc_time,x_error (m),y_error (m),z_error (m),satclockerror (m)
2025-09-01 01:45:00,-1.0930493802007801,1.3073524650492527,0.03588307912053392,-0.4189326838220664
2025-09-01 01:50:00,-1.0592852778568183,1.9878558174341396,0.08056591799292044,-0.43438075736379844
2025-09-01 01:55:00,-1.7716593709635466,2.0202514924958304,-0.020330193555935877,-0.45546873812338334
2025-09-01 02:00:00,-2.043850733226138,2.4029702396833383,-0.3006757980487865,-0.4006070988401655
2025-09-01 02:05:00,-1.9883894383712049,3.141830387334376,0.11187791923338669,-0.3890064068697823
2025-09-01 02:10:00,-2.563886227082356,3.2645797282315323,0.6739508374025274,-0.33677154845137514
2025-09-01 02:15:00,-2.37603721790952,3.1369861424743903,0.40592511165074174,-0.45622025216901196
2025-09-01 02:20:00,-2.6763565628689223,2.2846751633858324,0.3810735981233613,-0.4512959973180389
2025-09-01 02:25:00,-2.8222034377655607,2.2431084005250854,0.2461137079103109,-0.5301664516665076
2025-09-01 02:30:00,-3.1230567438802592,2.654819992806241,0.12004198545081776,-0.5314558770408457
2025-09-01 02:35:00,-2.1969176516257902,3.1276367065900557,0.4758144620797764,-0.49576486662355157
2025-09-01 02:40:00,-2.2036662639947573,3.3798192394492608,0.08222599846993989,-0.4088078593360964
2025-09-01 02:45:00,-2.7325217284727072,3.109169691968141,0.22216690575083176,-0.45571619575795574
2025-09-01 02:50:00,-2.3212492724211127,2.120758907494346,0.44063833794259144,-0.4820014360230549
2025-09-01 02:55:00,-2.931671097406624,1.8731513584919783,0.3979929858620457,-0.48677808137683176
2025-09-01 03:00:00,-2.827239299904246,1.7209789229650025,0.6659133339580775,-0.5355046364499263
2025-09-01 03:05:00,-3.807074361844134,1.5645144393699955,0.7102088861193125,-0.48657665001046346
2025-09-01 03:10:00,-4.471167386293349,1.8737926178589577,1.075347862466146,-0.4900813772787446
2025-09-01 03:15:00,-4.372736768358787,2.8666308233663775,0.6186862709883899,-0.48398352610994233
2025-09-01 03:20:00,-4.003503478361082,2.928395424286924,0.5140536926863292,-0.4529748697712344
2025-09-01 03:25:00,-3.9178193377660966,2.8200295297086933,0.4925097498310188,-0.45656044559000486
2025-09-01 03:30:00,-3.9756434789602166,2.690418623206647,-0.3091524655103859,-0.4974374019987981
2025-09-01 03:35:00,-4.1261953267548614,2.752611006660504,-0.6349382855839463,-0.5005884139137214
2025-09-01 03:40:00,-4.865456321938575,2.3384641264863046,-0.8790180618915822,-0.5433974818893909
2025-09-01 03:45:00,-5.225378426135929,2.398563405859332,-0.5945562634445773,-0.5379984374335666
2025-09-01 03:50:00,-5.455697811615823,2.623969574025232,-0.8066092673389574,-0.4881515513934767
2025-09-01 03:55:00,-4.927136698506366,2.728812605812476,-1.0520329635307506,-0.5469004660070933
2025-09-01 04:00:00,-4.755327553722135,2.9575835728148667,-0.8067872293338931,-0.6235190160791979
2025-09-01 04:05:00,-5.636847631403502,3.1744573774891345,-1.2921604230709094,-0.6210565192832141
2025-09-01 04:10:00,-5.474805646706105,2.2885090363659124,-1.913533643303981,-0.6594465001204095
2025-09-01 04:15:00,-5.667346786914263,2.606944115563614,-2.0220113333247847,-0.657859236399811
2025-09-01 04:20:00,-6.005807787067242,2.2714366927323875,-2.4563233637482913,-0.641839060369326
2025-09-01 04:25:00,-5.699969642646808,1.7235171112304086,-2.879227152146186,-0.7490233718157531
2025-09-01 04:30:00,-5.184469881398833,1.1712911973029105,-2.7071970146397915,-0.714530900432826
2025-09-01 04:35:00,-4.718829821840734,1.3880620025391752,-2.444404863266018,-0.7730143255805884
2025-09-01 04:40:00,-5.138438583452053,1.2767745389267486,-2.2077455985103804,-0.7741317231088228
2025-09-01 04:45:00,-5.29304477137766,0.4357901469340433,-1.8751126004182106,-0.8071008398807443
2025-09-01 04:50:00,-5.127413055675878,0.674809054530185,-1.50277230441377,-0.834698690619959
2025-09-01 04:55:00,-4.639640492114698,-0.044995010869228635,-2.1413493670618493,-0.7500007936390596
2025-09-01 05:00:00,-4.879227611037344,0.0249156683898768,-2.0062257790830094,-0.7340374175992765
2025-09-01 05:05:00,-4.972057099369252,0.14416513122640387,-2.165108238953877,-0.688802997451597
2025-09-01 05:10:00,-5.525224586372266,0.5869536720739263,-2.389335512751008,-0.6812559297414599
2025-09-01 05:15:00,-6.123327898412601,1.477796065307352,-2.221211123088396,-0.6502552510087122
2025-09-01 05:20:00,-5.717064987215502,0.7954579023570812,-2.7402997670571216,-0.6293863329015396
2025-09-01 05:25:00,-5.03894497293009,0.7692209743255565,-3.2656323488188175,-0.6166635256671983
2025-09-01 05:30:00,-5.074950033720257,0.6310533268034478,-3.075560525594302,-0.5613057302089643
2025-09-01 05:35:00,-4.573183584774245,0.8479281697839289,-2.9292247203410327,-0.5534804575167508
2025-09-01 05:40:00,-4.392365572250428,0.9557625552507383,-2.8882049235795795,-0.4392230289058655
2025-09-01 05:45:00,-4.71492544955299,0.7794894338824283,-3.1521789449965203,-0.39119645026524363
2025-09-01 05:50:00,-4.534227646798784,0.5590383395770006,-2.929030054621883,-0.4481734851522281
2025-09-01 05:55:00,-3.7652093635657993,0.0008129119849767941,-2.7249391870037405,-0.45700097060137723
2025-09-01 06:00:00,-3.783122383120775,0.4947437031882314,-2.6993478324895044,-0.4371470906268438
2025-09-01 06:05:00,-3.000800555213772,0.724345793987996,-3.052544144870436,-0.434922248841242
2025-09-01 06:10:00,-4.310673107258644,1.1832298928855647,-3.180118648589288,-0.40057857789263357
2025-09-01 06:15:00,-3.899721855071032,1.0280318246478077,-2.928768545331955,-0.3607277426509399
2025-09-01 06:20:00,-3.8561983209519464,0.6996140903005925,-2.530611178491419,-0.42870709194088813
2025-09-01 06:25:00,-4.0057019961848805,0.1604565569859786,-2.6285721595043174,-0.3646532147050634
2025-09-01 06:30:00,-3.9598216079171293,0.33991534885630836,-2.703474049846796,-0.38949408797936563
2025-09-01 06:35:00,-4.953606065217576,-0.17998126340780896,-2.7519807822543143,-0.4192893132726035
2025-09-01 06:40:00,-5.063442009136332,0.7443502710754661,-2.669512879581023,-0.4492454329078805
2025-09-01 06:45:00,-4.884885723380458,0.09052898052874592,-2.8438330695990297,-0.40881661260835134
2025-09-01 06:50:00,-4.1459387010097,0.22735904013499686,-3.7120885868705047,-0.42216999751574064
2025-09-01 06:55:00,-4.405073810146524,1.01078639374189,-3.354257886376376,-0.455347579732626
2025-09-01 07:00:00,-4.809320611593118,1.3103312733737944,-2.815851202227611,-0.4765455376048029
2025-09-01 07:05:00,-5.060199133385386,1.398168129619684,-2.999571160109325,-0.5662801205505967
2025-09-01 07:10:00,-4.602498074534349,0.9139263061387362,-3.319567170784957,-0.6083883087481711
2025-09-01 07:15:00,-4.438122519704507,0.2230417118548842,-3.3606973275020238,-0.6703674861808261
2025-09-01 07:20:00,-4.703002621588026,0.6080667663136772,-3.4169484926206555,-0.6838259527056206
2025-09-01 07:25:00,-4.446368905031348,1.3611403867011505,-3.1182929194717675,-0.650616289191941
2025-09-01 07:30:00,-4.397830130357328,1.1417153914620648,-3.101901086978256,-0.6229224941452797
2025-09-01 07:35:00,-3.913507635090884,0.5721846376538893,-3.339687936089611,-0.5600849692679505
2025-09-01 07:40:00,-4.264534182029561,-0.65690007762062,-3.7352107712570257,-0.5083861784031194
2025-09-01 07:45:00,-4.428365255328445,-1.1472824994518889,-3.4755205158111235,-0.5348160141490382
2025-09-01 07:50:00,-4.624419331894524,-1.204110920701409,-3.2956671434618485,-0.5338624441113525
2025-09-01 07:55:00,-5.356176805960583,-0.4045493002830418,-2.977499180034303,-0.5354902488224235
2025-09-01 08:00:00,-5.208116667428295,-0.06798245416655757,-3.267955205250631,-0.6430428829585179
2025-09-01 08:05:00,-5.07758903133835,0.08456024818681893,-2.716424135392132,-0.7039058598040051
2025-09-01 08:10:00,-5.07503230301712,-0.11549958246374656,-3.2395324875093032,-0.7122701936615607
2025-09-01 08:15:00,-5.1923258697046935,-0.40708244109172476,-3.0266521810888594,-0.7209150154186011
2025-09-01 08:20:00,-5.900011240729901,0.29574135766225707,-3.59952701124793,-0.6952987627083428
2025-09-01 08:25:00,-6.110333902112581,0.3961106280414518,-3.83662642575747,-0.6721166812315504
2025-09-01 08:30:00,-6.281691160375965,-0.6551897179190592,-3.3683195466230824,-0.7606513063365372
2025-09-01 08:35:00,-6.682829794986775,-0.9919595418676806,-3.118910270280286,-0.7347214696136607
2025-09-01 08:40:00,-6.7634726508197796,-1.421067557753494,-3.28277639492644,-0.7257921092909725
2025-09-01 08:45:00,-6.56144722241251,-1.6941995623422264,-3.4384275077729467,-0.6946234502087411
2025-09-01 08:50:00,-5.618354271807245,-1.4127442321996837,-3.4082408745223143,-0.6412801708266616
2025-09-01 08:55:00,-5.531065365391326,-1.4664666730968083,-3.2539985772940976,-0.6484243194660602
2025-09-01 09:00:00,-5.402290170029944,-1.5048993765986394,-2.8785247624892887,-0.5861449076170562
2025-09-01 09:05:00,-5.4395131279130275,-0.8481627959360211,-3.015394963871837,-0.6306149303117086
2025-09-01 09:10:00,-6.398898735562549,-1.1963933408293652,-3.4989304829179977,-0.6779018363303195
2025-09-01 09:15:00,-6.412155673287157,-0.2642935778856904,-3.4518398948033697,-0.6564632268235425
2025-09-01 09:20:00,-6.3820405683166435,-0.5999473735712335,-3.589069146055888,-0.6749016040888015
2025-09-01 09:25:00,-5.150419512074,-0.5553482752649478,-3.979259257480422,-0.661819975857853
2025-09-01 09:30:00,-5.246599994464562,-0.6959500729663313,-3.889958582886584,-0.5621708698656285
2025-09-01 09:35:00,-5.095826323297755,-0.6342405062158507,-3.9538927091144207,-0.5424961161904297
2025-09-01 09:40:00,-5.113182208150377,-0.4119445086792862,-3.8619390471734825,-0.5318876392472237
2025-09-01 09:45:00,-5.697521226960143,-0.19502688863484796,-4.130272307229637,-0.5753486581798161
2025-09-01 09:50:00,-5.1261098197026325,-0.571585553945138,-3.9842591481319873,-0.6603476485110333
2025-09-01 09:55:00,-4.750143303359246,-1.1330428926689233,-4.37938860715848,-0.6639749792747088
2025-09-01 10:00:00,-4.354627329837722,0.11854300278393204,-4.627708024067456,-0.610631466944299
2025-09-01 10:05:00,-4.809321057235092,-0.12344916701634451,-4.700582293393639,-0.6267783672973327
2025-09-01 10:10:00,-4.107923901767043,0.22615705231964878,-4.1780367689057245,-0.6067052423370642
2025-09-01 10:15:00,-4.808849433163183,-0.5776636029419496,-3.9425891583411765,-0.5353803787011351
2025-09-01 10:20:00,-4.515420886263048,-0.717469962894288,-3.6194314070608398,-0.4653045630396171
2025-09-01 10:25:00,-3.4201930733580586,-0.7810696548855095,-3.1943082970578964,-0.443863768659528
2025-09-01 10:30:00,-3.9154612359234027,-0.5446621199215933,-2.1134586563146343,-0.43535844472666085
2025-09-01 10:35:00,-4.198610100724789,-1.9058891904175628,-2.1009819360471043,-0.5112900971768146
2025-09-01 10:40:00,-4.148784418180968,-1.8228188838783974,-1.6748616591081475,-0.5427998293856616
2025-09-01 10:45:00,-4.400522245239068,-2.3976896115623436,-1.3710710827875652,-0.5568376197865653
2025-09-01 10:50:00,-5.175853960772134,-2.235516755964882,-1.0722613317953074,-0.5994542003582729
2025-09-01 10:55:00,-5.14157247336912,-2.7536813543839633,-0.5399894463832531,-0.5870315372106347
2025-09-01 11:00:00,-5.672724330232173,-3.181422702346754,-0.665783355678596,-0.4914491280363297
2025-09-01 11:05:00,-5.435928114914582,-3.318236507543388,-0.8153888628595098,-0.4155610484032488
2025-09-01 11:10:00,-5.895640232031484,-3.8444012423449854,-0.7194592088149514,-0.4033670553116885
2025-09-01 11:15:00,-5.120673029522714,-4.0821684657126625,-0.7742691403915175,-0.36439535171044707
2025-09-01 11:20:00,-5.512299675690833,-4.67885634998432,-0.6787188844920655,-0.40082556747825304
2025-09-01 11:25:00,-5.67333043379367,-5.595441575833684,-0.2098942489761621,-0.327621099944813
2025-09-01 11:30:00,-5.266571825108835,-5.086463049619004,-0.3533382657880456,-0.405719429742072
2025-09-01 11:35:00,-5.882003983325813,-5.734487396030969,-0.4447419545661647,-0.36007802168776387
2025-09-01 11:40:00,-5.7682740160237485,-5.82382783983496,-0.39244865350819164,-0.33529853617777516
2025-09-01 11:45:00,-5.114702638882535,-5.447382299088068,-0.46094418131574244,-0.3730915055154964
2025-09-01 11:50:00,-5.9184442561631485,-5.75485435034609,-1.0351459297197887,-0.3835308433523933
2025-09-01 11:55:00,-5.826127326896996,-6.167437300218859,-1.2091842225294704,-0.4402434785101963
2025-09-01 12:00:00,-5.696185929772785,-6.054318255885148,-1.0029722498582192,-0.4948254809003079
2025-09-01 12:05:00,-5.30527449388413,-5.495351344521572,-0.5717082245784253,-0.5743781809315044
2025-09-01 12:10:00,-5.923749849323171,-6.080008977064806,-0.9180937948397433,-0.5360024858214688
2025-09-01 12:15:00,-6.583978155865309,-6.1550828930735255,-1.2658785146089961,-0.4757352373501348
2025-09-01 12:20:00,-6.323007373056861,-7.021330190557189,-1.2568083737937954,-0.583825630540806
2025-09-01 12:25:00,-6.174515036440267,-7.217930692398284,-1.8794868932571465,-0.49191035473323075
2025-09-01 12:30:00,-6.049268611267329,-7.200828350129247,-2.0129779541532846,-0.49251076656507276
2025-09-01 12:35:00,-5.876044506518841,-7.62814067100678,-2.5337905720187024,-0.4780181063212309
2025-09-01 12:40:00,-6.216056867308087,-7.856636587919396,-2.123072182065963,-0.5516387481004847
2025-09-01 12:45:00,-6.099930018727585,-8.56074997207312,-2.353871528371084,-0.4855974605922415
2025-09-01 12:50:00,-5.953393782078245,-8.522210666382373,-1.8580212724693759,-0.4755849559338998
2025-09-01 12:55:00,-6.310569491091429,-7.994363541940798,-1.5239648664318741,-0.4186436439453349
2025-09-01 13:00:00,-5.377682235519051,-8.54293547682603,-1.7178600557410992,-0.3576007279129477
2025-09-01 13:05:00,-5.140765775063157,-8.85427136010222,-2.0394479467949225,-0.2908570067768842
2025-09-01 13:10:00,-5.736417523664481,-8.60299823687513,-2.097511671545199,-0.3232710455694943
2025-09-01 13:15:00,-5.408140719347566,-7.996952877213762,-2.12890565882266,-0.33366914596415453
2025-09-01 13:20:00,-5.8954815544612265,-8.743547783318228,-2.0250615756369394,-0.36425424970063025
2025-09-01 13:25:00,-5.501939252590001,-8.827940152026203,-2.258024562495993,-0.3194994265635661
2025-09-01 13:30:00,-4.922641463086299,-8.686374740866441,-2.0341061004393324,-0.30285496509537907
2025-09-01 13:35:00,-5.332982622262154,-8.737402936180866,-1.9545076839393625,-0.24939772189471718
2025-09-01 13:40:00,-4.851294557639993,-9.97579896961941,-2.0566262309541217,-0.19376078174185557
2025-09-01 13:45:00,-4.644904094171744,-9.725253964965024,-2.2702384275795287,-0.280123756288801
2025-09-01 13:50:00,-4.233874014174499,-8.965585789419702,-2.3257039225091343,-0.21258524976110738
2025-09-01 13:55:00,-3.2854775228475255,-8.90725491383495,-2.570774298057405,-0.1650422018728215
2025-09-01 14:00:00,-3.4081715808489608,-9.422807940482082,-2.553242689592329,-0.1835034460320964
2025-09-01 14:05:00,-3.7850396630277054,-9.679371563664224,-2.527611084026356,-0.16601380770561494
2025-09-01 14:10:00,-4.229796877840467,-8.794415029836427,-2.449098898983454,-0.17219728628475015
2025-09-01 14:15:00,-4.637702020323187,-8.339433759406148,-1.919226176081898,-0.14139450235319134
2025-09-01 14:20:00,-4.676252875030238,-8.019420450213984,-1.9589595919917697,-0.15996432138843517
2025-09-01 14:25:00,-4.505676887621917,-7.841214158446796,-1.657580231854425,-0.1360179593299798
2025-09-01 14:30:00,-4.367331487956907,-8.171782714542282,-1.5887040127617145,-0.1326526940970122
2025-09-01 14:35:00,-3.953739863438895,-8.272068304870166,-1.6601773033312506,-0.15426238927177746
2025-09-01 14:40:00,-3.947238917499942,-8.311029672709424,-1.6959250843166207,-0.14475557702667452
2025-09-01 14:45:00,-3.220471878921283,-8.036242514677202,-1.7135730070670359,-0.009432098352236629
2025-09-01 14:50:00,-3.3528002955402614,-7.28178306754375,-1.629642694748571,-0.04370892984352072
2025-09-01 14:55:00,-1.992715712245452,-6.722613999147186,-1.9174389243142618,-0.05620610940659918
2025-09-01 15:00:00,-1.679882038362949,-7.432306177045207,-2.357041039347752,-0.08961172938825071
2025-09-01 15:05:00,-2.1084608165710903,-7.320308692594682,-2.1607518213054693,-0.1177725486646299
2025-09-01 15:10:00,-2.6439070656016463,-6.951927020010733,-1.8913146715310916,-0.07698383099536199
2025-09-01 15:15:00,-2.4026708579800538,-6.642496854938416,-1.6676239216902506,-0.0411897080135586
2025-09-01 15:20:00,-2.5144022506429793,-6.957113736632126,-1.6211323161233089,-0.041482883179624085
2025-09-01 15:25:00,-2.1574020035969332,-5.500059128747945,-1.3909649278873224,0.009831946083831512
2025-09-01 15:30:00,-1.9207831913101607,-6.1386014099135044,-1.1769362200821798,0.04950411085854702
2025-09-01 15:35:00,-1.957197647638597,-6.680195633246529,-0.9406474123956934,0.04138740155723631
2025-09-01 15:40:00,-2.3805945066727996,-6.563398092615741,-1.1985096587983275,-0.035305835532473996
2025-09-01 15:45:00,-3.138018119015732,-5.504996565133815,-1.5275951979447169,0.006183314864976135
2025-09-01 15:50:00,-3.361275595049243,-5.9230939904859,-1.644165971970398,0.01466654591507488
2025-09-01 15:55:00,-2.9330761978875066,-6.0560081733093964,-1.6493812048331946,0.01577771910010448
2025-09-01 16:00:00,-2.8260293258224047,-5.51736133680155,-1.7219575429728815,-0.007524681900381296
2025-09-01 16:05:00,-3.448898715178399,-5.526292414245417,-2.284964642374244,0.0297077655554345
2025-09-01 16:10:00,-3.362308252252808,-5.693594341510565,-1.7684568587337015,0.04713257817685955
2025-09-01 16:15:00,-3.16964956238839,-5.410777890567204,-1.850670655399422,0.03529117603674471
2025-09-01 16:20:00,-3.6115782804889562,-5.274518895452408,-1.798859330426336,-0.025981551324200866
2025-09-01 16:25:00,-3.5347157275161925,-4.759299502634012,-1.4254946331974185,0.027414903769802948
2025-09-01 16:30:00,-3.5056113682931924,-4.11356505810133,-2.12898631405378,0.057660164927596805
2025-09-01 16:35:00,-4.077096517208504,-3.9600635280986496,-2.282494475627294,0.07043030992487659
2025-09-01 16:40:00,-3.898202837034362,-3.814197165409495,-2.398629657701235,-0.06240838983082331
2025-09-01 16:45:00,-3.617810573850245,-3.7071416742664285,-2.4995226713364285,-0.0643031026866263
2025-09-01 16:50:00,-3.076284952262607,-3.4625763959417846,-2.551568648550614,-0.07636328786040947
2025-09-01 16:55:00,-2.5493839262451554,-3.4349910770060528,-2.117428209017161,-0.10728807211312649
2025-09-01 17:00:00,-3.2382186102237007,-3.4352953181671975,-1.915390546298994,-0.06957630818491228
2025-09-01 17:05:00,-3.707131130181262,-2.836981757753576,-1.627979965710345,-0.03383330647654841
2025-09-01 17:10:00,-3.4496134965769323,-2.0789236675760545,-1.613843884167068,-0.011992070616929019
2025-09-01 17:15:00,-3.192720521120828,-2.832700139892765,-2.0336557980107184,0.039902475121458114
2025-09-01 17:20:00,-2.935196677967804,-2.82768956402248,-2.6575649085545203,-0.011212450580234012
2025-09-01 17:25:00,-1.0088309326404434,-3.1720367807450973,-3.1163872255240097,-0.03389515341869935
2025-09-01 17:30:00,-0.7233856772938599,-3.3275225139881335,-3.008457514274204,-0.030155540259409058
2025-09-01 17:35:00,-0.15560285720356049,-3.1262644091204725,-2.9989266004649138,-0.06125564122080482
2025-09-01 17:40:00,0.3213980245430407,-2.7915452233492384,-3.061975694731716,-0.02489718013562771
2025-09-01 17:45:00,0.6470936501959397,-2.847608445154911,-3.172548766753757,-0.051007222542212474
2025-09-01 17:50:00,0.4894590278757669,-3.8042786125163124,-2.569032294120933,0.013911277680125261
2025-09-01 17:55:00,0.8689436381224006,-4.286801402804402,-2.8159033714138753,-0.03264669240738423
2025-09-01 18:00:00,0.4825310308536147,-3.838551567704319,-2.5375575345790575,0.07395249006764663
2025-09-01 18:05:00,0.36412172748361027,-5.208764778721784,-2.5369836537727593,0.1754173578477678
2025-09-01 18:10:00,0.12143995356905854,-4.615051202880784,-2.555265507308558,0.17067970053200057
2025-09-01 18:15:00,0.1623770232622198,-4.354436207558514,-2.202274242723535,0.227988223078288
2025-09-01 18:20:00,1.3197063065989743,-3.696348166793503,-1.7635151279161017,0.20796682005285766
2025-09-01 18:25:00,0.3860737103031002,-3.795632760233983,-1.8353799649815532,0.2586311449644249
2025-09-01 18:30:00,0.7292038054903569,-4.826335472245436,-1.5956191492089107,0.24983222839158636
2025-09-01 18:35:00,-0.07715413010446892,-4.611154151492187,-1.4864517405638946,0.18556023346616216
2025-09-01 18:40:00,-0.31312006299918566,-3.973827589473016,-1.4842205989209203,0.008919324082217212
2025-09-01 18:45:00,0.23135523548449738,-3.5114666867163056,-1.4229441161238126,-0.004516348221313308
2025-09-01 18:50:00,0.26349524503222876,-3.842812428460323,-1.6293467605772638,0.009436777212951325
2025-09-01 18:55:00,-0.2753771439324243,-3.7994318907289997,-1.7211765785765891,0.07595259851476216
2025-09-01 19:00:00,-0.6330289985624085,-4.065850025118961,-1.8953671625024011,0.07778385012233169
2025-09-01 19:05:00,-0.29323012409507054,-4.475483257213647,-1.6249541475737252,0.12792935685821114
2025-09-01 19:10:00,-0.6584134399536389,-3.997788971623722,-1.653514482236044,0.10523227949713479
2025-09-01 19:15:00,-0.5501841451626515,-4.596555127256303,-2.0428286896205554,0.08836833102056253
2025-09-01 19:20:00,-0.5273982252107445,-5.043463342547109,-2.2598598565694816,0.1410701151469918
2025-09-01 19:25:00,-0.8531983990136531,-5.595476159283302,-3.219639250133135,0.017836390913528205
2025-09-01 19:30:00,0.2187736456490097,-6.340599920932825,-3.3679870306977797,0.018485582358673997
2025-09-01 19:35:00,0.5357331568080153,-6.2673927750115235,-3.356693511168635,-0.00151248511911925
2025-09-01 19:40:00,-0.4768381365207883,-5.686641250770536,-3.397534265828727,0.06651807512349496
2025-09-01 19:45:00,-0.3836109791360745,-5.779079628893169,-2.803487960369309,0.04010576037450396
2025-09-01 19:50:00,-0.7145042115202684,-6.531953529175253,-2.631016148094798,0.06593500885300868
2025-09-01 19:55:00,-0.28828754412215646,-6.111981259304239,-2.471880592168053,0.11201085731974339
2025-09-01 20:00:00,-0.6845479133385068,-5.269130382286753,-2.9648613025391364,0.03738105761322287
2025-09-01 20:05:00,-0.7419161340719563,-5.5922515443600505,-3.0742539187742763,0.03041254219952781
2025-09-01 20:10:00,-0.48942249458172776,-5.83152867771891,-3.220252760971385,0.008830720495230912
2025-09-01 20:15:00,-0.056544897496667024,-5.573698362677213,-3.456077120613787,0.05614538283671063
2025-09-01 20:20:00,-0.6566931010245551,-4.762761488784688,-3.696041320267791,0.08989947487732032
2025-09-01 20:25:00,-0.8239437189450294,-5.022678561647301,-4.238478206450278,0.07823937337436121
2025-09-01 20:30:00,-1.0614163745255074,-5.688903452146404,-4.621234167854676,0.025868970853558625
2025-09-01 20:35:00,-1.3880809908123632,-5.3731941490102,-4.359006147025191,0.07777630565456313
2025-09-01 20:40:00,-0.5053538706718148,-4.973660112439051,-4.401880554623146,0.07439366682462405
2025-09-01 20:45:00,-0.30286301519133707,-4.970594387221437,-4.553801280105446,-0.006525161458749068
2025-09-01 20:50:00,-0.9333049923588597,-5.249661017050163,-4.555424680501258,-0.08314418140724526
2025-09-01 20:55:00,-0.4743740188314716,-4.752471651554139,-4.205207476890913,-0.06126250990359644
2025-09-01 21:00:00,0.5867040796748451,-4.488453649280157,-4.203944320628177,-0.12505281954187236
2025-09-01 21:05:00,1.1029367099504186,-4.872671407731904,-4.041832081348866,-0.03207044486169168
2025-09-01 21:10:00,0.3432517269734119,-4.848124042079068,-4.295813534065343,-0.07892395907965821
2025-09-01 21:15:00,0.1011346905402862,-5.523977808091391,-4.481402519289358,-0.07894199534752203
2025-09-01 21:20:00,0.7345902651335976,-5.18103257987243,-4.375209453770256,-0.07098639703950675
2025-09-01 21:25:00,0.3807555323242072,-5.312149364563858,-3.807413341269122,-0.10745528400134904
2025-09-01 21:30:00,0.6026652463973214,-5.530004780756227,-3.3784808834146594,-0.21944663553024749
2025-09-01 21:35:00,0.9899822731119898,-5.546442023332443,-3.2036324625778176,-0.2099018806494361
2025-09-01 21:40:00,0.5265170373229484,-5.52628817366732,-3.158202334529602,-0.247563880154549
2025-09-01 21:45:00,0.49675435929204836,-5.07882314288454,-2.737881527841451,-0.24173695877372683
2025-09-01 21:50:00,-1.1238793107424878,-4.783277877221929,-2.4994780309279134,-0.24785351138566228
2025-09-01 21:55:00,-1.6360731314096326,-4.86148251661833,-3.1875766376391117,-0.2346889489820721
2025-09-01 22:00:00,-1.7623572071062128,-4.479648441758832,-3.503755891995678,-0.1565954429492691
2025-09-01 22:05:00,-2.3862487980886375,-4.279279814913026,-3.4023137943882986,-0.18390459358562522
2025-09-01 22:10:00,-1.57004314612282,-4.492579633056044,-3.9384040640535902,-0.20734682630275003
2025-09-01 22:15:00,-2.2851138351031364,-4.5549387121742875,-4.2076807654806485,-0.2906366914404445
2025-09-01 22:20:00,-2.505136078451628,-4.629050156595848,-4.417625248578041,-0.30039588899540925
2025-09-01 22:25:00,-2.4397657898085825,-4.376419485008747,-4.494475020451791,-0.2799023895316609
2025-09-01 22:30:00,-1.7191291452755246,-4.559930792369568,-4.580704082919653,-0.30407713341021225
2025-09-01 22:35:00,-2.437060220865244,-4.755135385580385,-4.667440211069701,-0.2832556083899377
2025-09-01 22:40:00,-1.8554783447877643,-3.7707567308634053,-4.419847955897607,-0.2921310346643972
2025-09-01 22:45:00,-1.8503618142779708,-3.3008889899898533,-4.499415115532767,-0.3572443465628467
